TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2020,2,27,19,53,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,2,28,10,32,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,2,28,18,51,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,2,28,20,42,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,2,29,13,11,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,2,29,19,28,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,2,14,36,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,2,18,10,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,2,19,30,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,2,19,38,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,3,14,56,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,7,19,4,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,11,19,9,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,3,15,13,17,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,8,1,14,28,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,8,7,16,19,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,8,14,15,0,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,9,14,16,15,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,9,19,17,22,7XX BURRARD ST,Central Business District,491116.9076,5458995.6338
Other Theft,2020,1,20,19,1,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,2,10,18,12,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,2,13,18,5,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,3,14,23,0,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,3,22,19,38,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,3,28,11,30,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,5,3,11,41,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,6,29,14,15,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,8,3,11,12,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,8,5,18,35,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,9,3,12,24,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,12,23,13,59,7XX BURRARD ST,Central Business District,491118.6033,5458997.2969
Other Theft,2020,6,9,13,46,7XX BURRARD ST,Central Business District,491119.4089,5458998.0868
Other Theft,2020,8,21,20,1,7XX BURRARD ST,Central Business District,491119.4089,5458998.0868
Other Theft,2020,9,20,20,23,7XX BURRARD ST,Central Business District,491119.4089,5458998.0868
Other Theft,2020,10,3,14,18,7XX BURRARD ST,Central Business District,491119.4089,5458998.0868
Other Theft,2020,1,13,11,57,7XX BURRARD ST,Central Business District,491133.8647,5459012.2653
Other Theft,2020,7,12,17,6,7XX BURRARD ST,Central Business District,491133.8647,5459012.2653
Other Theft,2020,12,6,13,53,7XX BURRARD ST,Central Business District,491133.8647,5459012.2653
Other Theft,2020,2,22,16,59,7XX BURRARD ST,Central Business District,491135.8351,5459014.1984
Other Theft,2020,1,8,22,40,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,1,14,16,32,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,1,24,18,52,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,1,24,20,44,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,1,31,19,4,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,2,7,16,48,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,2,17,14,1,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,3,18,19,51,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,5,5,11,30,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,5,16,12,0,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,7,23,21,35,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,7,25,20,22,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,7,25,21,40,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,8,8,16,47,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,8,8,22,8,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,8,18,22,53,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,8,24,14,3,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,9,1,14,17,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,9,11,19,49,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,9,16,17,53,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,9,16,20,21,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,9,30,21,50,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,10,1,20,43,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,10,10,20,8,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,11,7,16,50,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,11,20,16,51,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,11,30,22,41,7XX BUTE ST,West End,490797.659,5459282.3112
Other Theft,2020,10,12,18,55,7XX BUTE ST,West End,490830.3662,5459319.5661
Other Theft,2020,2,14,11,30,7XX CAMBIE ST,Central Business District,491701.7713,5458447.4728
Other Theft,2020,11,6,1,40,7XX DAVIE ST,Central Business District,490774.1475,5458327.3965
Other Theft,2020,2,7,3,0,7XX DAVIE ST,Central Business District,490777.0566,5458311.6269
Other Theft,2020,2,14,20,30,7XX DAVIE ST,Central Business District,490777.0566,5458311.6269
Other Theft,2020,3,15,17,7,7XX DAVIE ST,Central Business District,490777.0566,5458311.6269
Other Theft,2020,5,17,11,23,7XX DAVIE ST,Central Business District,490777.0566,5458311.6269
Other Theft,2020,7,19,2,34,7XX DAVIE ST,Central Business District,490777.6005,5458311.0872
Other Theft,2020,9,4,7,55,7XX DAVIE ST,Central Business District,490783.7353,5458304.9989
Other Theft,2020,9,24,16,27,7XX DAVIE ST,Central Business District,490783.7353,5458304.9989
Other Theft,2020,9,26,17,20,7XX DAVIE ST,Central Business District,490783.7353,5458304.9989
Other Theft,2020,9,28,8,0,7XX DAVIE ST,Central Business District,490783.7353,5458304.9989
Other Theft,2020,1,23,1,45,7XX DAVIE ST,Central Business District,490793.0855,5458295.7197
Other Theft,2020,3,21,21,52,7XX DAVIE ST,Central Business District,490793.0855,5458295.7197
Other Theft,2020,3,30,3,14,7XX DAVIE ST,Central Business District,490793.0855,5458295.7197
Other Theft,2020,6,14,21,0,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,6,17,14,45,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,9,10,8,53,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,9,11,4,2,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,9,26,6,49,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,10,7,17,40,7XX DAVIE ST,Central Business District,490794.4178,5458294.3972
Other Theft,2020,9,9,15,50,7XX DAVIE ST,Central Business District,490808.4322,5458280.4889
Other Theft,2020,5,1,22,23,7XX DAVIE ST,Central Business District,490814.4573,5458274.51
Other Theft,2020,5,23,11,46,7XX DAVIE ST,Central Business District,490814.4573,5458274.51
Other Theft,2020,7,13,9,30,7XX DAVIE ST,Central Business District,490814.4573,5458274.51
Other Theft,2020,7,19,7,19,7XX DAVIE ST,Central Business District,490814.4573,5458274.51
Other Theft,2020,1,6,10,45,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,1,20,10,0,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,1,27,10,16,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,9,18,13,50,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,11,7,18,33,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,11,27,13,30,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,11,28,9,26,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,12,11,10,22,7XX DENMAN ST,West End,490159.6551,5459885.1627
Other Theft,2020,4,23,13,0,7XX DENMAN ST,West End,490181.9546,5459907.6545
Other Theft,2020,1,14,12,24,7XX DRAKE ST,Central Business District,490686.2235,5458170.7102
Other Theft,2020,2,7,16,0,7XX DUNSMUIR ST,Central Business District,491483.7723,5459051.5702
Other Theft,2020,1,6,10,6,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,2,4,12,19,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,3,20,15,10,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,4,21,23,6,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,9,5,13,40,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,9,19,17,37,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,11,6,13,46,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,11,14,10,58,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,11,26,16,17,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,12,4,12,45,7XX DUNSMUIR ST,Central Business District,491485.3891,5459049.9518
Other Theft,2020,1,3,16,19,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,5,12,9,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,11,12,3,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,13,14,20,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,17,14,49,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,20,14,23,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,21,16,35,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,22,16,50,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,26,17,52,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,27,13,23,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,1,30,13,45,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,2,3,16,25,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,2,7,17,3,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,2,11,19,1,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,2,15,12,30,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,2,16,17,55,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,3,5,19,29,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,6,2,16,49,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,6,6,19,5,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,6,8,20,45,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,6,21,17,20,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,7,25,17,5,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,7,25,17,16,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,7,29,16,25,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,8,8,16,30,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,9,11,13,38,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,9,26,15,0,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,10,10,14,17,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,10,11,16,42,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,10,17,18,0,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,12,18,11,10,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,12,22,11,41,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,12,24,11,30,7XX DUNSMUIR ST,Central Business District,491511.6366,5459023.6766
Other Theft,2020,3,1,11,46,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2020,9,17,19,29,7XX DUNSMUIR ST,Central Business District,491528.7903,5458993.5666
Other Theft,2020,12,6,1,58,7XX E 10TH AVE,Mount Pleasant,493553.1685,5456526.7358
Other Theft,2020,2,8,0,30,7XX E 10TH AVE,Mount Pleasant,493594.3547,5456535.2587
Other Theft,2020,5,24,0,1,7XX E 11TH AVE,Mount Pleasant,493579.8841,5456435.7584
Other Theft,2020,2,26,18,0,7XX E 15TH AVE,Mount Pleasant,493547.4159,5456049.1349
Other Theft,2020,11,8,11,0,7XX E 17TH AVE,Kensington-Cedar Cottage,493502.7696,5455870.2425
Other Theft,2020,7,15,10,0,7XX E 18TH AVE,Kensington-Cedar Cottage,493530.0732,5455768.581
Other Theft,2020,11,1,13,22,7XX E 18TH AVE,Kensington-Cedar Cottage,493530.0732,5455768.581
Other Theft,2020,9,27,14,27,7XX E 22ND AVE,Kensington-Cedar Cottage,493539.2193,5455357.3024
Other Theft,2020,9,15,23,0,7XX E 26TH AVE,Kensington-Cedar Cottage,493459.2194,5454980.6385
Other Theft,2020,9,1,2,8,7XX E 26TH AVE,Kensington-Cedar Cottage,493536.7727,5454986.8133
Other Theft,2020,7,24,14,38,7XX E 27TH AVE,Kensington-Cedar Cottage,493550.2414,5454868.8513
Other Theft,2020,2,19,14,30,7XX E 37TH AVE,Kensington-Cedar Cottage,493498.4038,5453750.1885
Other Theft,2020,1,30,16,12,7XX E 38TH AVE,Kensington-Cedar Cottage,493472.0393,5453665.5519
Other Theft,2020,2,28,17,0,7XX E 38TH AVE,Kensington-Cedar Cottage,493489.4711,5453665.1665
Other Theft,2020,4,9,16,45,7XX E 38TH AVE,Kensington-Cedar Cottage,493518.4614,5453664.5331
Other Theft,2020,9,4,8,45,7XX E 49TH AVE,Sunset,493502.0205,5452515.8493
Other Theft,2020,5,20,1,59,7XX E 61ST AVE,Sunset,493570.2775,5451330.4929
Other Theft,2020,5,18,3,5,7XX E 6TH AVE,Mount Pleasant,493538.7365,5456948.0742
Other Theft,2020,12,17,5,46,7XX E 6TH AVE,Mount Pleasant,493538.7365,5456948.0742
Other Theft,2020,1,17,10,46,7XX E 7TH AVE,Mount Pleasant,493559.732,5456848.8654
Other Theft,2020,2,28,4,24,7XX E 7TH AVE,Mount Pleasant,493559.732,5456848.8654
Other Theft,2020,4,27,10,49,7XX E 7TH AVE,Mount Pleasant,493616.522,5456838.9237
Other Theft,2020,12,24,0,0,7XX E 7TH AVE,Mount Pleasant,493616.522,5456838.9237
Other Theft,2020,10,11,12,50,7XX E BROADWAY AVE,Mount Pleasant,493521.834,5456634.5017
Other Theft,2020,7,15,18,40,7XX E BROADWAY AVE,Mount Pleasant,493532.3398,5456643.5351
Other Theft,2020,11,8,15,0,7XX E CORDOVA ST,Strathcona,493547.8031,5458822.5089
Other Theft,2020,8,24,22,0,7XX E GEORGIA ST,Strathcona,493514.271,5458402.8463
Other Theft,2020,7,20,7,0,7XX E GEORGIA ST,Strathcona,493559.8084,5458402.2681
Other Theft,2020,1,11,22,50,7XX E HASTINGS ST,Strathcona,493496.7915,5458711.1148
Other Theft,2020,11,2,8,2,7XX E HASTINGS ST,Strathcona,493496.7915,5458711.1148
Other Theft,2020,2,13,19,0,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2020,3,4,19,30,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2020,2,23,18,25,7XX E HASTINGS ST,Strathcona,493602.41,5458706.0842
Other Theft,2020,1,11,22,0,7XX E HASTINGS ST,Strathcona,493604.814,5458715.1242
Other Theft,2020,7,13,16,15,7XX E HASTINGS ST,Strathcona,493604.814,5458715.1242
Other Theft,2020,10,9,18,30,7XX E HASTINGS ST,Strathcona,493604.814,5458715.1242
Other Theft,2020,10,15,12,16,7XX E HASTINGS ST,Strathcona,493632.858,5458704.6341
Other Theft,2020,9,8,13,45,7XX E PENDER ST,Strathcona,493493.8262,5458604.9978
Other Theft,2020,2,18,7,45,7XX E PENDER ST,Strathcona,493526.6035,5458603.8798
Other Theft,2020,7,6,19,27,7XX EXPO BLVD,Central Business District,491937.1979,5458328.0207
Other Theft,2020,2,27,9,0,7XX GORE AVE,Strathcona,492938.3719,5458383.2065
Other Theft,2020,5,31,18,30,7XX GORE AVE,Strathcona,492938.3719,5458383.2065
Other Theft,2020,1,18,16,58,7XX GORE AVE,Strathcona,492944.9076,5458419.3494
Other Theft,2020,8,24,17,35,7XX GORE AVE,Strathcona,492946.1316,5458402.5437
Other Theft,2020,4,27,11,46,7XX GRANVILLE ST,Central Business District,491288.7529,5458751.2206
Other Theft,2020,1,1,15,9,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,4,14,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,4,21,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,5,15,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,6,17,21,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,7,11,46,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,7,15,22,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,11,19,52,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,14,15,53,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,15,13,25,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,17,16,6,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,17,16,49,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,25,15,33,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,27,15,50,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,30,14,32,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,30,15,20,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,1,30,20,40,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,2,12,46,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,2,14,42,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,5,15,45,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,6,14,41,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,8,14,42,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,9,15,10,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,13,13,25,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,16,19,3,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,22,15,43,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,23,13,7,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,27,18,34,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,2,28,20,25,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,6,14,39,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,8,12,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,8,18,39,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,9,14,26,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,11,15,58,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,12,15,41,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,14,17,32,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,3,16,20,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,8,14,19,9,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,9,18,19,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,9,25,10,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,3,13,8,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,4,11,39,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,11,11,16,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,16,10,44,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,24,10,27,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,10,25,16,35,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,2,16,4,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,14,14,19,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,18,18,15,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,25,13,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,25,16,51,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,25,19,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,25,21,19,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,11,26,18,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,2,9,56,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,16,9,5,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,28,17,0,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,28,17,52,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,29,16,20,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,29,19,22,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,12,30,17,30,7XX GRANVILLE ST,Central Business District,491295.2384,5458744.7745
Other Theft,2020,8,28,21,19,7XX GRANVILLE ST,Central Business District,491297.4856,5458747.0355
Other Theft,2020,9,5,18,53,7XX GRANVILLE ST,Central Business District,491297.4856,5458747.0355
Other Theft,2020,11,14,19,14,7XX GRANVILLE ST,Central Business District,491298.0417,5458760.5655
Other Theft,2020,1,6,11,30,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,1,8,18,28,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,1,12,14,19,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,2,9,11,29,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,2,9,18,0,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,11,6,14,12,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,12,2,18,23,7XX GRANVILLE ST,Central Business District,491301.9801,5458751.5574
Other Theft,2020,8,3,16,35,7XX GRANVILLE ST,Central Business District,491311.5684,5458761.2037
Other Theft,2020,12,13,11,35,7XX GRANVILLE ST,Central Business District,491311.5684,5458761.2037
Other Theft,2020,1,27,16,33,7XX GRANVILLE ST,Central Business District,491327.9981,5458777.7338
Other Theft,2020,9,30,12,15,7XX GRANVILLE ST,Central Business District,491331.1941,5458780.9497
Other Theft,2020,12,29,17,7,7XX GRANVILLE ST,Central Business District,491335.6886,5458785.4716
Other Theft,2020,3,30,17,30,7XX GRANVILLE ST,Central Business District,491362.6553,5458812.6029
Other Theft,2020,8,5,17,0,7XX GRANVILLE ST,Central Business District,491362.6553,5458812.6029
Other Theft,2020,8,5,14,6,7XX GRANVILLE ST,Central Business District,491365.5518,5458815.5167
Other Theft,2020,1,6,17,45,7XX GRANVILLE ST,Central Business District,491367.1498,5458817.1248
Other Theft,2020,1,17,12,0,7XX GRANVILLE ST,Central Business District,491371.9005,5458834.8757
Other Theft,2020,8,9,11,0,7XX GRANVILLE ST,Central Business District,491371.9005,5458834.8757
Other Theft,2020,8,14,13,0,7XX GRANVILLE ST,Central Business District,491371.9005,5458834.8757
Other Theft,2020,9,7,17,30,7XX GRANVILLE ST,Central Business District,491371.9005,5458834.8757
Other Theft,2020,2,1,15,0,7XX GRANVILLE ST,Central Business District,491373.8915,5458823.9077
Other Theft,2020,10,4,16,55,7XX GRANVILLE ST,Central Business District,491373.8915,5458823.9077
Other Theft,2020,2,8,6,45,7XX GRANVILLE ST,Central Business District,491382.8804,5458832.9515
Other Theft,2020,2,10,18,0,7XX GRANVILLE ST,Central Business District,491382.8804,5458832.9515
Other Theft,2020,6,4,9,0,7XX GRANVILLE ST,Central Business District,491382.8804,5458832.9515
Other Theft,2020,9,27,9,20,7XX GRANVILLE ST,Central Business District,491382.8804,5458832.9515
Other Theft,2020,1,2,14,55,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
Other Theft,2020,1,3,8,24,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
Other Theft,2020,1,5,16,41,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
Other Theft,2020,1,6,14,40,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
Other Theft,2020,1,7,9,52,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
Other Theft,2020,1,7,14,29,7XX GRANVILLE ST,Central Business District,491394.1166,5458844.2562
