TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Offence Against a Person,2022,5,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,1,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,1,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,2,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,2,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,3,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,5,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,5,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,7,12,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,6,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,2,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,7,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,7,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,8,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,8,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,9,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,4,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,5,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,6,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,6,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,7,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,8,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,8,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,8,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Offence Against a Person,2022,9,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0.0,0.0
Other Theft,2022,4,26,20,0,10XX MAIN ST,Strathcona,492743.2373,5458089.6091
Other Theft,2022,1,26,13,0,10XX PARKER ST,Strathcona,494080.0022,5458126.7591
Other Theft,2022,5,1,12,0,10XX PARKER ST,Strathcona,494121.823,5458125.6832
Other Theft,2022,2,20,5,30,10XX STATION ST,Strathcona,492788.8096,5458080.0182
Other Theft,2022,9,17,7,40,10XX STATION ST,Strathcona,492788.8423,5458081.2304
Other Theft,2022,2,8,17,56,11XX E GEORGIA ST,Strathcona,494151.8396,5458384.2797
Other Theft,2022,4,18,21,38,11XX E HASTINGS ST,Strathcona,494225.5817,5458699.4611
Other Theft,2022,6,1,16,22,11XX E PENDER ST,Strathcona,494166.864,5458585.1249
Other Theft,2022,2,21,15,50,11XX MAIN ST,Strathcona,492740.269,5457978.1041
Other Theft,2022,4,19,20,0,11XX MAIN ST,Strathcona,492740.4812,5457985.81
Other Theft,2022,10,7,19,0,11XX MAIN ST,Strathcona,492740.4812,5457985.81
Other Theft,2022,1,20,14,49,12XX E HASTINGS ST,Strathcona,494265.1864,5458714.0892
Other Theft,2022,1,30,8,11,12XX E HASTINGS ST,Strathcona,494265.1864,5458714.0892
Other Theft,2022,4,27,20,30,12XX E PENDER ST,Strathcona,494276.3075,5458633.796
Other Theft,2022,5,19,16,17,12XX E PENDER ST,Strathcona,494276.3075,5458633.796
Other Theft,2022,9,21,13,30,12XX E PENDER ST,Strathcona,494276.3075,5458633.796
Other Theft,2022,3,18,0,0,15XX VERNON DR,Strathcona,494276.7411,5457557.1647
Other Theft,2022,5,11,0,0,15XX VERNON DR,Strathcona,494276.7411,5457557.1647
Other Theft,2022,7,26,11,45,16XX MAIN ST,Strathcona,492713.4614,5457636.6962
Other Theft,2022,10,19,16,40,17XX GLEN DR,Strathcona,494082.6659,5457406.1429
Other Theft,2022,5,24,13,30,1XX DUNLEVY AVE,Strathcona,493063.919,5458989.993
Other Theft,2022,6,30,9,15,1XX DUNLEVY AVE,Strathcona,493063.9359,5458990.6275
Other Theft,2022,9,7,21,0,1XX DUNLEVY AVE,Strathcona,493063.9359,5458990.6275
Other Theft,2022,9,9,11,35,1XX DUNLEVY AVE,Strathcona,493063.9359,5458990.6275
Other Theft,2022,5,26,0,30,1XX DUNLEVY AVE,Strathcona,493064.1212,5458997.3926
Other Theft,2022,5,11,0,0,1XX DUNLEVY AVE,Strathcona,493064.1531,5458998.5757
Other Theft,2022,4,30,7,0,1XX DUNLEVY AVE,Strathcona,493073.2937,5458998.3259
Other Theft,2022,8,2,21,45,1XX DUNLEVY AVE,Strathcona,493074.2169,5459032.1055
Other Theft,2022,3,28,15,0,1XX PRINCESS AVE,Strathcona,493350.4732,5459011.1812
Other Theft,2022,4,19,8,0,1XX PRINCESS AVE,Strathcona,493350.4732,5459011.1812
Other Theft,2022,4,30,10,0,1XX PRINCESS AVE,Strathcona,493350.4732,5459011.1812
Other Theft,2022,6,7,7,2,1XX PRINCESS AVE,Strathcona,493350.4732,5459011.1812
Other Theft,2022,2,14,22,41,1XX PRINCESS AVE,Strathcona,493350.5691,5459014.0688
Other Theft,2022,8,25,3,51,1XX PRINCESS AVE,Strathcona,493350.5691,5459014.0688
Other Theft,2022,9,25,23,0,1XX PRINCESS AVE,Strathcona,493350.5691,5459014.0688
Other Theft,2022,10,20,14,0,1XX PRINCESS AVE,Strathcona,493350.5691,5459014.0688
Other Theft,2022,5,10,9,10,21XX KEITH DR,Strathcona,494228.7233,5456962.1251
Other Theft,2022,2,17,18,30,21XX KEITH DR,Strathcona,494231.8666,5456981.4793
Other Theft,2022,7,7,14,55,2XX ALEXANDER ST,Strathcona,492842.1093,5459045.6931
Other Theft,2022,1,30,14,3,2XX ALEXANDER ST,Strathcona,492869.8189,5459044.7025
Other Theft,2022,1,28,15,57,2XX DUNLEVY AVE,Strathcona,493061.6671,5458907.6233
Other Theft,2022,2,10,13,41,2XX DUNLEVY AVE,Strathcona,493061.6671,5458907.6233
Other Theft,2022,2,16,10,0,2XX DUNLEVY AVE,Strathcona,493061.6671,5458907.6233
Other Theft,2022,3,5,15,19,2XX DUNLEVY AVE,Strathcona,493061.6671,5458907.6233
Other Theft,2022,3,28,23,0,2XX DUNLEVY AVE,Strathcona,493061.6671,5458907.6233
Other Theft,2022,7,18,15,30,2XX E CORDOVA ST,Strathcona,492808.2006,5458835.9159
Other Theft,2022,9,1,23,0,2XX E CORDOVA ST,Strathcona,492808.2006,5458835.9159
Other Theft,2022,10,5,0,53,2XX E CORDOVA ST,Strathcona,492808.2006,5458835.9159
Other Theft,2022,7,31,14,40,2XX E CORDOVA ST,Strathcona,492850.4943,5458843.8415
Other Theft,2022,2,7,5,0,2XX E GEORGIA ST,Strathcona,492768.0694,5458423.3941
Other Theft,2022,6,4,20,40,2XX E GEORGIA ST,Strathcona,492768.0694,5458423.3941
Other Theft,2022,9,6,16,30,2XX E GEORGIA ST,Strathcona,492768.0694,5458423.3941
Other Theft,2022,10,22,12,30,2XX E GEORGIA ST,Strathcona,492779.7266,5458423.132
Other Theft,2022,1,13,0,36,2XX E GEORGIA ST,Strathcona,492783.8179,5458432.1863
Other Theft,2022,1,3,11,58,2XX E GEORGIA ST,Strathcona,492787.7036,5458432.099
Other Theft,2022,3,20,20,0,2XX E GEORGIA ST,Strathcona,492787.7036,5458432.099
Other Theft,2022,9,16,6,31,2XX E GEORGIA ST,Strathcona,492801.1715,5458422.6498
Other Theft,2022,8,6,9,15,2XX E GEORGIA ST,Strathcona,492843.6211,5458430.8413
Other Theft,2022,5,22,15,0,2XX E GEORGIA ST,Strathcona,492916.3825,5458420.0583
Other Theft,2022,9,8,4,15,2XX E HASTINGS ST,Strathcona,492751.4507,5458732.7678
Other Theft,2022,1,24,8,0,2XX E HASTINGS ST,Strathcona,492757.755,5458732.61
Other Theft,2022,3,7,8,44,2XX E HASTINGS ST,Strathcona,492757.755,5458732.61
Other Theft,2022,4,17,16,0,2XX E HASTINGS ST,Strathcona,492757.755,5458732.61
Other Theft,2022,3,21,12,58,2XX E HASTINGS ST,Strathcona,492803.7646,5458731.4576
Other Theft,2022,5,2,12,43,2XX E HASTINGS ST,Strathcona,492807.2631,5458740.5168
Other Theft,2022,8,15,13,0,2XX E HASTINGS ST,Strathcona,492807.2631,5458740.5168
Other Theft,2022,1,13,14,29,2XX E HASTINGS ST,Strathcona,492811.8811,5458731.2543
Other Theft,2022,6,16,21,29,2XX E HASTINGS ST,Strathcona,492812.1101,5458740.3954
Other Theft,2022,3,21,23,0,2XX E HASTINGS ST,Strathcona,492837.8776,5458730.6034
Other Theft,2022,7,2,12,0,2XX E HASTINGS ST,Strathcona,492846.0475,5458730.3985
Other Theft,2022,1,19,11,15,2XX E HASTINGS ST,Strathcona,492847.009,5458739.5216
Other Theft,2022,5,1,14,9,2XX E HASTINGS ST,Strathcona,492847.009,5458739.5216
Other Theft,2022,6,27,17,46,2XX E HASTINGS ST,Strathcona,492847.009,5458739.5216
Other Theft,2022,10,23,1,0,2XX E HASTINGS ST,Strathcona,492849.3825,5458739.4619
Other Theft,2022,4,26,14,30,2XX E HASTINGS ST,Strathcona,492855.5945,5458739.3063
Other Theft,2022,6,22,7,30,2XX E HASTINGS ST,Strathcona,492855.5945,5458739.3063
Other Theft,2022,7,20,8,44,2XX E HASTINGS ST,Strathcona,492855.5945,5458739.3063
Other Theft,2022,6,28,13,21,2XX E PENDER ST,Strathcona,492750.3323,5458625.3598
Other Theft,2022,5,15,16,0,2XX E PENDER ST,Strathcona,492764.0496,5458634.0919
Other Theft,2022,2,2,11,5,2XX E PENDER ST,Strathcona,492816.1929,5458623.3616
Other Theft,2022,3,20,14,0,2XX E PENDER ST,Strathcona,492833.6567,5458631.9799
Other Theft,2022,7,25,18,0,2XX E PENDER ST,Strathcona,492836.8167,5458622.7359
Other Theft,2022,7,28,19,52,2XX JACKSON AVE,Strathcona,493215.1487,5458907.5676
Other Theft,2022,7,1,1,20,2XX KEEFER ST,Strathcona,492747.3889,5458525.4461
Other Theft,2022,5,22,6,43,2XX KEEFER ST,Strathcona,492758.71,5458525.1129
Other Theft,2022,8,18,10,0,2XX KEEFER ST,Strathcona,492820.3377,5458532.447
Other Theft,2022,7,20,13,30,2XX MAIN ST,Strathcona,492762.558,5458918.0293
Other Theft,2022,6,21,14,33,2XX MAIN ST,Strathcona,492763.6634,5458939.2185
Other Theft,2022,7,5,13,0,2XX MAIN ST,Strathcona,492763.6634,5458939.2185
Other Theft,2022,8,22,12,0,2XX MAIN ST,Strathcona,492765.9376,5458793.3025
Other Theft,2022,6,6,22,3,2XX POWELL ST,Strathcona,492763.1439,5458937.7766
Other Theft,2022,1,11,11,29,2XX POWELL ST,Strathcona,492827.4875,5458935.8179
Other Theft,2022,5,6,22,30,2XX POWELL ST,Strathcona,492840.0974,5458944.5822
Other Theft,2022,7,19,2,20,2XX PRINCESS AVE,Strathcona,493356.5277,5458903.1068
Other Theft,2022,8,12,13,54,2XX RAYMUR AVE,Strathcona,494011.8591,5458817.9086
Other Theft,2022,2,17,19,59,2XX UNION ST,Strathcona,492793.84,5458332.9895
Other Theft,2022,1,10,16,34,2XX UNION ST,Strathcona,492804.8931,5458332.5592
Other Theft,2022,3,23,6,26,2XX UNION ST,Strathcona,492865.1914,5458321.0623
Other Theft,2022,6,30,12,48,3XX ALEXANDER ST,Strathcona,492890.2142,5459034.8466
Other Theft,2022,10,25,12,57,3XX ALEXANDER ST,Strathcona,492890.2142,5459034.8466
Other Theft,2022,1,7,17,30,3XX ALEXANDER ST,Strathcona,492900.992,5459043.6545
Other Theft,2022,6,21,17,40,3XX ALEXANDER ST,Strathcona,492907.9472,5459034.2866
Other Theft,2022,3,10,19,9,3XX ALEXANDER ST,Strathcona,492914.5747,5459043.2255
Other Theft,2022,1,12,9,35,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2022,3,5,23,0,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2022,5,17,18,10,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2022,7,21,0,0,3XX ALEXANDER ST,Strathcona,492943.4132,5459033.1664
Other Theft,2022,1,14,17,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2022,1,24,21,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2022,4,28,0,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2022,6,25,5,0,3XX ALEXANDER ST,Strathcona,492950.5064,5459032.9424
Other Theft,2022,8,7,7,0,3XX ALEXANDER ST,Strathcona,492950.5064,5459032.9424
Other Theft,2022,4,21,16,0,3XX ALEXANDER ST,Strathcona,492951.6386,5459032.9063
Other Theft,2022,4,26,7,0,3XX ALEXANDER ST,Strathcona,492951.6386,5459032.9063
Other Theft,2022,5,7,0,0,3XX ALEXANDER ST,Strathcona,492971.786,5459032.2703
Other Theft,2022,10,4,12,33,3XX ALEXANDER ST,Strathcona,492971.786,5459032.2703
Other Theft,2022,10,10,7,30,3XX ALEXANDER ST,Strathcona,492971.786,5459032.2703
Other Theft,2022,10,13,6,45,3XX ALEXANDER ST,Strathcona,492971.786,5459032.2703
Other Theft,2022,1,2,23,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,10,4,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,19,22,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,25,21,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,2,8,0,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,3,25,8,50,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,3,29,20,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,10,9,3,30,3XX ALEXANDER ST,Strathcona,493003.7067,5459031.264
Other Theft,2022,5,30,2,0,3XX E CORDOVA ST,Strathcona,492922.4174,5458841.6784
Other Theft,2022,6,12,22,8,3XX E CORDOVA ST,Strathcona,493012.5849,5458829.5414
Other Theft,2022,8,29,15,30,3XX E CORDOVA ST,Strathcona,493012.5849,5458829.5414
Other Theft,2022,9,18,0,30,3XX E CORDOVA ST,Strathcona,493012.5849,5458829.5414
Other Theft,2022,2,14,8,50,3XX E HASTINGS ST,Strathcona,492915.7127,5458728.6332
Other Theft,2022,7,12,20,39,3XX E HASTINGS ST,Strathcona,492915.7127,5458728.6332
Other Theft,2022,9,25,22,57,3XX E HASTINGS ST,Strathcona,492915.7127,5458728.6332
Other Theft,2022,4,17,18,45,3XX E HASTINGS ST,Strathcona,492944.4406,5458727.7819
Other Theft,2022,9,28,5,0,3XX E HASTINGS ST,Strathcona,492944.4406,5458727.7819
Other Theft,2022,6,20,16,0,3XX E HASTINGS ST,Strathcona,492978.914,5458726.7604
Other Theft,2022,8,7,21,18,3XX E HASTINGS ST,Strathcona,492978.9141,5458726.7604
Other Theft,2022,8,28,22,7,3XX E HASTINGS ST,Strathcona,492978.9141,5458726.7604
Other Theft,2022,3,12,18,30,3XX E HASTINGS ST,Strathcona,492996.1508,5458726.2497
Other Theft,2022,8,20,7,58,3XX E HASTINGS ST,Strathcona,492996.1508,5458726.2497
Other Theft,2022,5,25,12,0,3XX E HASTINGS ST,Strathcona,493030.6242,5458725.2282
Other Theft,2022,7,22,5,22,3XX E PENDER ST,Strathcona,492925.5435,5458620.0393
Other Theft,2022,2,27,13,42,3XX GLEN DR,Strathcona,494092.895,5458797.2684
Other Theft,2022,10,25,18,0,3XX GORE AVE,Strathcona,492901.3833,5458795.2436
Other Theft,2022,4,27,10,57,3XX INDUSTRIAL AVE,Strathcona,492908.7375,5457446.3914
Other Theft,2022,1,29,11,0,3XX JACKSON AVE,Strathcona,493210.6277,5458756.5531
Other Theft,2022,9,23,3,48,3XX JACKSON AVE,Strathcona,493212.1128,5458804.8489
Other Theft,2022,7,12,12,0,3XX POWELL ST,Strathcona,492898.594,5458933.6513
Other Theft,2022,7,15,9,55,3XX POWELL ST,Strathcona,492898.594,5458933.6513
Other Theft,2022,7,21,20,0,3XX POWELL ST,Strathcona,492898.594,5458933.6513
Other Theft,2022,4,14,17,26,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2022,5,8,14,42,3XX POWELL ST,Strathcona,492902.0617,5458933.5439
Other Theft,2022,1,5,17,30,3XX POWELL ST,Strathcona,492946.933,5458941.3088
Other Theft,2022,2,22,7,30,3XX POWELL ST,Strathcona,492946.933,5458941.3088
Other Theft,2022,3,16,10,30,3XX POWELL ST,Strathcona,492946.933,5458941.3088
Other Theft,2022,7,2,7,0,3XX POWELL ST,Strathcona,492946.933,5458941.3088
Other Theft,2022,8,18,7,54,3XX POWELL ST,Strathcona,493025.0012,5458929.7536
Other Theft,2022,8,7,17,0,3XX POWELL ST,Strathcona,493051.6133,5458928.933
Other Theft,2022,2,16,17,0,3XX POWELL ST,Strathcona,493061.5929,5458928.6253
Other Theft,2022,9,14,12,30,3XX POWELL ST,Strathcona,493061.5929,5458928.6253
Other Theft,2022,5,10,17,0,3XX PRINCESS AVE,Strathcona,493344.0156,5458748.212
Other Theft,2022,8,20,23,0,3XX RAILWAY ST,Strathcona,493034.7769,5459113.3972
Other Theft,2022,7,2,16,0,3XX RAYMUR AVE,Strathcona,494011.1881,5458799.327
Other Theft,2022,6,18,7,0,3XX TERMINAL AVE,Strathcona,492872.2798,5457738.2274
Other Theft,2022,4,13,14,15,3XX TERMINAL AVE,Strathcona,492883.0932,5457735.4695
Other Theft,2022,10,16,19,0,3XX TERMINAL AVE,Strathcona,492883.0932,5457735.4695
Other Theft,2022,3,30,16,19,3XX TERMINAL AVE,Strathcona,492886.3906,5457734.6287
Other Theft,2022,4,4,3,0,3XX TERMINAL AVE,Strathcona,492886.3906,5457734.6287
Other Theft,2022,4,19,15,9,3XX TERMINAL AVE,Strathcona,492886.3906,5457734.6287
Other Theft,2022,1,13,18,26,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,2,28,15,6,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,2,28,15,9,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,3,1,14,20,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,3,3,14,49,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,4,8,16,18,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,5,6,15,36,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,1,26,14,18,3XX TERMINAL AVE,Strathcona,493000.1651,5457727.5737
Other Theft,2022,4,29,8,48,3XX TERMINAL AVE,Strathcona,493041.9951,5457716.323
Other Theft,2022,10,3,7,48,3XX UNION ST,Strathcona,492990.2449,5458316.6684
Other Theft,2022,9,2,13,58,4XX ALEXANDER ST,Strathcona,493079.4692,5459028.9542
Other Theft,2022,10,23,0,20,4XX ALEXANDER ST,Strathcona,493079.4692,5459028.9542
Other Theft,2022,7,9,17,0,4XX ALEXANDER ST,Strathcona,493093.5497,5459037.7766
Other Theft,2022,10,19,16,9,4XX ALEXANDER ST,Strathcona,493193.4152,5459035.4788
Other Theft,2022,3,16,13,0,4XX CAMPBELL AVE,Strathcona,493827.1899,5458672.7857
Other Theft,2022,7,10,18,0,4XX CAMPBELL AVE,Strathcona,493837.1895,5458700.4922
Other Theft,2022,4,2,10,8,4XX E CORDOVA ST,Strathcona,493084.9879,5458827.3558
Other Theft,2022,4,20,18,0,4XX E CORDOVA ST,Strathcona,493084.9879,5458827.3558
Other Theft,2022,8,2,11,30,4XX E CORDOVA ST,Strathcona,493084.9879,5458827.3558
Other Theft,2022,8,13,12,30,4XX E CORDOVA ST,Strathcona,493084.9879,5458827.3558
Other Theft,2022,1,30,6,30,4XX E CORDOVA ST,Strathcona,493087.1644,5458827.3062
Other Theft,2022,2,10,17,36,4XX E CORDOVA ST,Strathcona,493087.1644,5458827.3062
Other Theft,2022,7,8,10,4,4XX E CORDOVA ST,Strathcona,493096.0454,5458827.1023
Other Theft,2022,1,19,4,6,4XX E HASTINGS ST,Strathcona,493065.2895,5458724.1998
Other Theft,2022,6,22,7,0,4XX E HASTINGS ST,Strathcona,493065.2895,5458724.1998
Other Theft,2022,7,7,22,0,4XX E HASTINGS ST,Strathcona,493065.2895,5458724.1998
Other Theft,2022,9,15,22,0,4XX E HASTINGS ST,Strathcona,493065.2895,5458724.1998
Other Theft,2022,2,7,21,0,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Other Theft,2022,2,26,0,12,4XX E HASTINGS ST,Strathcona,493071.0867,5458733.1747
Other Theft,2022,8,27,11,45,4XX E HASTINGS ST,Strathcona,493134.3333,5458722.1354
Other Theft,2022,7,8,11,0,4XX E HASTINGS ST,Strathcona,493142.6186,5458721.8877
Other Theft,2022,8,28,19,28,4XX E HASTINGS ST,Strathcona,493148.4154,5458730.8625
Other Theft,2022,3,16,11,39,4XX E PENDER ST,Strathcona,493062.6177,5458615.6893
Other Theft,2022,8,8,0,0,4XX INDUSTRIAL AVE,Strathcona,493098.2758,5457406.532
Other Theft,2022,9,22,20,0,4XX MAIN ST,Strathcona,492753.8351,5458682.6081
Other Theft,2022,2,4,15,30,4XX MAIN ST,Strathcona,492754.3319,5458734.1167
Other Theft,2022,9,14,9,41,4XX MAIN ST,Strathcona,492754.3319,5458734.1167
Other Theft,2022,1,12,13,30,4XX POWELL ST,Strathcona,493110.1434,5458936.3161
Other Theft,2022,4,23,11,0,4XX POWELL ST,Strathcona,493164.3723,5458934.6939
Other Theft,2022,7,20,10,0,4XX POWELL ST,Strathcona,493192.891,5458924.6924
Other Theft,2022,5,14,12,3,4XX PRINCESS AVE,Strathcona,493351.9607,5458714.3087
Other Theft,2022,8,25,6,12,4XX RAILWAY ST,Strathcona,493090.2859,5459135.8819
Other Theft,2022,10,18,5,16,4XX RAILWAY ST,Strathcona,493090.2859,5459135.8819
Other Theft,2022,1,11,12,50,4XX RAILWAY ST,Strathcona,493118.8972,5459126.903
Other Theft,2022,9,3,10,9,4XX RAILWAY ST,Strathcona,493131.1814,5459135.5166
Other Theft,2022,6,18,18,15,4XX TERMINAL AVE,Strathcona,493114.4002,5457675.2411
Other Theft,2022,7,6,0,0,5XX CAMPBELL AVE,Strathcona,493833.6427,5458584.744
Other Theft,2022,6,29,18,44,5XX CAMPBELL AVE,Strathcona,493834.0002,5458596.5359
Other Theft,2022,4,4,19,30,5XX CLARK DR,Strathcona,494383.1973,5458620.3438
Other Theft,2022,2,14,7,0,5XX E 1ST AVE,Strathcona,493198.0224,5457292.5313
Other Theft,2022,3,24,14,45,5XX E 1ST AVE,Strathcona,493198.0224,5457292.5313
Other Theft,2022,7,19,11,0,5XX E CORDOVA ST,Strathcona,493228.8661,5458823.8142
Other Theft,2022,8,28,12,0,5XX E HASTINGS ST,Strathcona,493209.1951,5458719.8828
Other Theft,2022,8,29,2,30,5XX E HASTINGS ST,Strathcona,493209.1951,5458719.8828
Other Theft,2022,1,18,10,11,5XX E HASTINGS ST,Strathcona,493264.4067,5458718.0456
Other Theft,2022,8,11,10,0,5XX E HASTINGS ST,Strathcona,493291.531,5458726.2921
Other Theft,2022,7,28,4,0,5XX E HASTINGS ST,Strathcona,493340.446,5458715.5153
Other Theft,2022,8,25,0,0,5XX E PENDER ST,Strathcona,493330.7266,5458608.5134
Other Theft,2022,8,30,1,0,5XX GORE AVE,Strathcona,492927.6397,5458623.5918
Other Theft,2022,10,10,12,0,5XX INDUSTRIAL AVE,Strathcona,493197.6067,5457371.2429
Other Theft,2022,2,25,20,44,5XX MAIN ST,Strathcona,492751.8396,5458578.9727
Other Theft,2022,7,30,2,0,5XX MALKIN AVE,Strathcona,493191.708,5458161.4931
Other Theft,2022,10,6,7,3,5XX POWELL ST,Strathcona,493215.5596,5458933.1607
Other Theft,2022,8,10,10,2,5XX POWELL ST,Strathcona,493248.0098,5458932.1768
Other Theft,2022,4,11,14,0,5XX POWELL ST,Strathcona,493306.4085,5458930.406
Other Theft,2022,7,21,21,0,6XX ALEXANDER ST,Strathcona,493398.9679,5459019.3858
Other Theft,2022,1,4,17,30,6XX ALEXANDER ST,Strathcona,493467.6694,5459017.2048
Other Theft,2022,9,14,13,10,6XX E CORDOVA ST,Strathcona,493376.756,5458818.7817
Other Theft,2022,6,12,23,10,6XX E CORDOVA ST,Strathcona,493428.0536,5458826.3407
Other Theft,2022,5,17,1,0,6XX E HASTINGS ST,Strathcona,493351.7101,5458715.1683
Other Theft,2022,4,16,17,20,6XX E HASTINGS ST,Strathcona,493351.9542,5458724.3091
Other Theft,2022,10,1,12,57,6XX E HASTINGS ST,Strathcona,493351.9542,5458724.3091
Other Theft,2022,1,20,2,18,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,2,7,6,45,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,2,14,23,17,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,3,18,7,0,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,3,29,12,30,6XX E HASTINGS ST,Strathcona,493414.0724,5458722.6502
Other Theft,2022,3,22,11,37,6XX E HASTINGS ST,Strathcona,493446.4819,5458721.7848
Other Theft,2022,5,17,8,45,6XX GORE AVE,Strathcona,492933.8941,5458441.2553
Other Theft,2022,1,14,14,11,6XX HAWKS AVE,Strathcona,493659.3232,5458500.647
Other Theft,2022,2,21,20,50,6XX HEATLEY AVE,Strathcona,493477.3513,5458494.4498
Other Theft,2022,3,10,12,0,6XX HEATLEY AVE,Strathcona,493477.3513,5458494.4498
Other Theft,2022,5,7,1,44,6XX HEATLEY AVE,Strathcona,493477.3513,5458494.4498
Other Theft,2022,5,10,11,53,6XX HEATLEY AVE,Strathcona,493477.3513,5458494.4498
Other Theft,2022,8,5,14,30,6XX KEEFER ST,Strathcona,493344.3704,5458507.7023
Other Theft,2022,8,11,7,45,6XX NATIONAL AVE,Strathcona,493464.3197,5457815.8222
Other Theft,2022,10,22,20,14,6XX POWELL ST,Strathcona,493356.263,5458919.7456
Other Theft,2022,1,22,10,0,6XX POWELL ST,Strathcona,493386.4134,5458927.9794
Other Theft,2022,10,9,9,10,6XX POWELL ST,Strathcona,493386.4134,5458927.9794
Other Theft,2022,7,28,19,58,6XX POWELL ST,Strathcona,493418.7252,5458917.8512
Other Theft,2022,7,12,9,30,6XX POWELL ST,Strathcona,493448.5984,5458916.9452
Other Theft,2022,4,26,15,0,6XX POWELL ST,Strathcona,493473.3172,5458925.3438
Other Theft,2022,7,21,13,0,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
