TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2022,4,11,11,40,16XX JOHNSTON ST,Fairview,490124.9546,5457766.1695
Other Theft,2022,6,11,16,48,16XX JOHNSTON ST,Fairview,490130.8891,5457744.3589
Other Theft,2022,7,17,12,0,16XX JOHNSTON ST,Fairview,490130.8891,5457744.3589
Other Theft,2022,8,23,11,30,16XX JOHNSTON ST,Fairview,490130.8891,5457744.3589
Other Theft,2022,8,20,10,30,16XX JOHNSTON ST,Fairview,490136.7071,5457751.7043
Other Theft,2022,10,18,21,0,16XX W 11TH AVE,Fairview,489590.758,5456569.5127
Other Theft,2022,7,19,14,5,16XX W 1ST AVE,Fairview,489678.0915,5457542.4034
Other Theft,2022,6,6,9,0,16XX W 2ND AVE,Fairview,489692.8474,5457445.5977
Other Theft,2022,7,12,15,16,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,8,22,12,30,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,9,2,12,28,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,9,9,11,6,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,9,20,8,45,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,9,29,7,25,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,9,29,20,47,16XX W 4TH AVE,Fairview,489589.3217,5457249.8832
Other Theft,2022,7,4,17,0,16XX W 4TH AVE,Fairview,489747.5759,5457254.6344
Other Theft,2022,10,12,12,33,16XX W 5TH AVE,Fairview,489720.5546,5457154.8237
Other Theft,2022,10,4,10,10,16XX W 6TH AVE,Fairview,489595.6326,5457060.4222
Other Theft,2022,2,9,14,46,16XX W 7TH AVE,Fairview,489603.4315,5456966.1737
Other Theft,2022,3,26,20,0,16XX W 7TH AVE,Fairview,489732.9772,5456972.0677
Other Theft,2022,3,29,0,0,16XX W 7TH AVE,Fairview,489735.3308,5456972.0079
Other Theft,2022,3,29,14,45,16XX W BROADWAY AVE,Fairview,489670.0391,5456768.469
Other Theft,2022,1,27,19,0,17XX W 12TH AVE,Fairview,489521.9945,5456464.3654
Other Theft,2022,6,3,17,55,17XX W 4TH AVE,Fairview,489517.2478,5457262.4602
Other Theft,2022,4,8,13,3,17XX W 4TH AVE,Fairview,489537.3549,5457260.4906
Other Theft,2022,9,17,11,40,17XX W 4TH AVE,Fairview,489547.399,5457260.2097
Other Theft,2022,7,29,17,45,17XX W 4TH AVE,Fairview,489557.2964,5457252.6965
Other Theft,2022,8,30,6,58,17XX W 7TH AVE,Fairview,489439.3539,5456979.5077
Other Theft,2022,3,5,16,30,17XX W 7TH AVE,Fairview,489443.151,5456979.4107
Other Theft,2022,1,6,9,26,17XX W BROADWAY AVE,Fairview,489429.7872,5456775.6261
Other Theft,2022,1,1,13,59,17XX W BROADWAY AVE,Fairview,489431.9432,5456775.5666
Other Theft,2022,1,7,19,50,17XX W BROADWAY AVE,Fairview,489431.9432,5456775.5666
Other Theft,2022,1,11,19,49,17XX W BROADWAY AVE,Fairview,489466.6283,5456783.7541
Other Theft,2022,1,29,16,20,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,2,5,17,30,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,2,8,12,5,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,2,8,17,5,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,2,11,16,30,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,2,11,19,0,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,4,21,18,2,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,4,22,12,54,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,4,23,16,15,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,5,8,14,52,17XX W BROADWAY AVE,Fairview,489495.1734,5456773.8166
Other Theft,2022,10,7,21,30,18XX ANDERSON ST,Fairview,489963.7846,5457391.2311
Other Theft,2022,6,29,12,0,18XX BOATLIFT LANE,Fairview,490094.3017,5457675.5551
Other Theft,2022,3,10,10,0,18XX FIR ST,Fairview,489753.2138,5457439.6329
Other Theft,2022,3,26,18,0,18XX MAST TOWER RD,Fairview,490078.6949,5457644.1495
Other Theft,2022,1,1,12,0,18XX SPYGLASS PL,Fairview,491622.5096,5457536.7481
Other Theft,2022,6,18,17,0,18XX SPYGLASS PL,Fairview,491622.6153,5457540.1544
Other Theft,2022,10,9,12,0,18XX SPYGLASS PL,Fairview,491622.6153,5457540.1544
Other Theft,2022,4,25,6,57,19XX BURRARD ST,Fairview,489412.7855,5457357.4633
Other Theft,2022,8,14,22,48,20XX PINE ST,Fairview,489583.6268,5457246.0418
Other Theft,2022,4,15,9,10,22XX OAK ST,Fairview,490789.8438,5457032.6764
Other Theft,2022,5,5,10,0,23XX BIRCH ST,Fairview,490278.6847,5456890.1242
Other Theft,2022,1,8,20,5,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,9,17,43,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,10,13,4,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,15,12,58,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,15,22,5,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,17,12,53,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,21,12,2,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,29,22,44,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,29,22,45,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,4,9,58,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,7,15,30,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,9,21,2,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,15,14,50,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,15,16,58,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,2,26,10,55,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,1,18,38,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,5,10,20,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,15,18,23,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,17,13,4,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,17,15,28,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,3,29,20,29,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,4,13,14,32,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,4,25,18,54,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,5,23,12,33,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,5,24,20,9,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,5,29,10,37,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,6,8,18,11,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,6,13,14,30,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,6,17,18,0,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,6,21,19,49,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,1,16,52,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,7,15,45,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,7,18,18,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,7,18,47,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,17,20,1,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,20,20,13,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,7,31,11,6,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,7,16,29,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,7,19,8,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,19,10,20,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,19,22,3,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,20,9,37,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,20,10,36,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,8,22,13,40,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,5,13,58,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,6,10,7,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,6,17,59,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,20,16,15,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,20,17,0,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,20,22,56,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,9,22,17,28,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,10,11,10,14,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,10,22,10,0,23XX CAMBIE ST,Fairview,491637.1823,5456824.7247
Other Theft,2022,1,8,12,51,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,9,16,0,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,10,17,5,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,15,21,55,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,15,22,56,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,17,11,46,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,17,12,7,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,17,13,52,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,17,16,51,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,1,24,17,45,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,2,7,19,46,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,2,9,16,25,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,2,19,14,8,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,2,21,18,49,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,2,22,11,19,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,3,2,19,30,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,3,29,12,7,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,4,3,9,47,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,4,13,12,13,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,5,4,10,15,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,5,4,21,55,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,5,13,9,40,23XX CAMBIE ST,Fairview,491637.2119,5456826.5706
Other Theft,2022,6,8,14,53,24XX ALDER ST,Fairview,490450.6767,5456851.4457
Other Theft,2022,2,7,13,0,24XX GRANVILLE ST,Fairview,489925.5618,5456854.3842
Other Theft,2022,8,20,6,0,24XX SPRUCE ST,Fairview,490621.7594,5456846.9372
Other Theft,2022,1,30,16,32,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,5,20,12,56,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,5,20,14,37,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,7,15,16,13,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,8,4,17,0,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,8,15,12,13,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,8,19,18,48,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,10,10,12,45,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,10,24,16,27,25XX GRANVILLE ST,Fairview,489914.2992,5456760.4112
Other Theft,2022,2,17,14,59,25XX GRANVILLE ST,Fairview,489914.3235,5456758.4693
Other Theft,2022,5,16,12,53,25XX GRANVILLE ST,Fairview,489914.3235,5456758.4693
Other Theft,2022,4,2,20,32,25XX GRANVILLE ST,Fairview,489924.2873,5456693.6092
Other Theft,2022,4,21,4,17,25XX HEMLOCK ST,Fairview,490093.5526,5456747.5201
Other Theft,2022,4,25,8,3,25XX HEMLOCK ST,Fairview,490093.5526,5456747.5201
Other Theft,2022,4,4,15,30,25XX SPRUCE ST,Fairview,490616.8997,5456674.4842
Other Theft,2022,3,3,11,52,26XX GRANVILLE ST,Fairview,489914.7169,5456627.3147
Other Theft,2022,4,17,17,24,26XX GRANVILLE ST,Fairview,489914.7169,5456627.3147
Other Theft,2022,1,12,16,30,26XX GRANVILLE ST,Fairview,489922.3056,5456561.741
Other Theft,2022,2,7,11,12,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,2,12,13,30,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,6,16,10,45,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,7,27,19,24,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,7,28,19,17,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,8,25,21,58,26XX GRANVILLE ST,Fairview,489923.2467,5456601.351
Other Theft,2022,2,2,12,16,27XX GRANVILLE ST,Fairview,489912.1195,5456548.3832
Other Theft,2022,10,23,16,40,27XX GRANVILLE ST,Fairview,489912.1195,5456548.3832
Other Theft,2022,8,21,18,20,27XX GRANVILLE ST,Fairview,489920.6921,5456541.7324
Other Theft,2022,2,22,15,20,27XX GRANVILLE ST,Fairview,489921.403,5456549.4871
Other Theft,2022,3,2,15,30,27XX HEATHER ST,Fairview,491269.2098,5456487.714
Other Theft,2022,1,5,2,4,28XX GRANVILLE ST,Fairview,489901.3793,5456351.5411
Other Theft,2022,10,12,12,24,28XX GRANVILLE ST,Fairview,489901.3793,5456351.5411
Other Theft,2022,10,21,11,19,28XX GRANVILLE ST,Fairview,489901.3793,5456351.5411
Other Theft,2022,1,28,18,46,28XX GRANVILLE ST,Fairview,489901.4294,5456353.732
Other Theft,2022,3,20,12,42,28XX GRANVILLE ST,Fairview,489901.4294,5456353.732
Other Theft,2022,4,22,14,35,28XX GRANVILLE ST,Fairview,489901.4294,5456353.732
Other Theft,2022,5,1,20,15,28XX GRANVILLE ST,Fairview,489910.7628,5456361.8378
Other Theft,2022,5,13,12,3,28XX GRANVILLE ST,Fairview,489910.8026,5456363.5816
Other Theft,2022,4,22,14,25,28XX GRANVILLE ST,Fairview,489912.4561,5456435.3882
Other Theft,2022,6,30,10,39,28XX GRANVILLE ST,Fairview,489912.4561,5456435.3882
Other Theft,2022,7,24,4,0,28XX SPRUCE ST,Fairview,490600.4583,5456346.6437
Other Theft,2022,1,29,2,55,29XX GRANVILLE ST,Fairview,489910.446,5456253.5989
Other Theft,2022,1,14,14,0,29XX GRANVILLE ST,Fairview,489910.4464,5456333.7203
Other Theft,2022,1,27,15,0,30XX CAMBIE ST,Fairview,491625.7026,5456196.3459
Other Theft,2022,3,27,12,55,30XX GRANVILLE ST,Fairview,489900.4901,5456183.5452
Other Theft,2022,6,18,12,0,30XX GRANVILLE ST,Fairview,489900.7503,5456204.4388
Other Theft,2022,7,12,15,34,30XX GRANVILLE ST,Fairview,489900.7503,5456204.4388
Other Theft,2022,10,21,17,0,30XX GRANVILLE ST,Fairview,489900.994,5456223.8839
Other Theft,2022,5,19,13,30,30XX GRANVILLE ST,Fairview,489909.5585,5456177.4129
Other Theft,2022,6,30,13,0,30XX GRANVILLE ST,Fairview,489909.5585,5456177.4129
Other Theft,2022,10,25,15,37,31XX GRANVILLE ST,Fairview,489899.5552,5456134.8986
Other Theft,2022,6,23,13,6,31XX OAK ST,Fairview,490740.8894,5456098.2465
Other Theft,2022,4,16,0,0,5XX MOBERLY RD,Fairview,491459.0776,5457235.5078
Other Theft,2022,10,17,12,38,5XX W 10TH AVE,Fairview,491631.8984,5456610.3811
Other Theft,2022,2,12,14,0,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,2,20,17,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,5,17,9,0,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,5,19,12,0,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,5,28,14,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,6,11,14,0,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,9,18,17,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,9,26,17,0,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,3,13,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,6,10,32,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,12,9,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,12,14,30,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,21,12,45,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,10,21,13,4,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Other Theft,2022,1,2,14,0,5XX W 12TH AVE,Fairview,491618.9531,5456405.7419
Other Theft,2022,2,28,15,0,5XX W 14TH AVE,Fairview,491518.7429,5456233.39
Other Theft,2022,3,13,22,42,5XX W 7TH AVE,Fairview,491616.6041,5456923.6517
Other Theft,2022,7,20,9,30,5XX W 7TH AVE,Fairview,491616.6041,5456923.6517
Other Theft,2022,8,26,16,2,5XX W 7TH AVE,Fairview,491616.6041,5456923.6517
Other Theft,2022,9,8,12,10,5XX W 8TH AVE,Fairview,491502.7954,5456833.2884
Other Theft,2022,2,20,15,30,5XX W 8TH AVE,Fairview,491598.277,5456820.9557
Other Theft,2022,3,14,16,46,5XX W 8TH AVE,Fairview,491615.835,5456820.3679
Other Theft,2022,6,1,19,0,5XX W 8TH AVE,Fairview,491615.835,5456820.3679
Other Theft,2022,3,2,17,55,5XX W 8TH AVE,Fairview,491621.2791,5456819.6521
Other Theft,2022,9,11,7,27,5XX W 8TH AVE,Fairview,491621.2791,5456819.6521
Other Theft,2022,2,4,21,2,5XX W BROADWAY AVE,Fairview,491498.8676,5456730.6525
Other Theft,2022,5,21,14,31,5XX W BROADWAY AVE,Fairview,491542.0901,5456720.3609
Other Theft,2022,7,21,13,50,5XX W BROADWAY AVE,Fairview,491542.0901,5456720.3609
Other Theft,2022,2,18,10,0,5XX W BROADWAY AVE,Fairview,491585.5546,5456719.21
Other Theft,2022,1,10,18,26,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,10,19,9,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,26,14,32,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,2,24,13,57,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,3,18,20,31,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,3,21,21,14,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,4,29,20,43,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,5,13,8,58,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,5,14,14,17,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,5,14,15,13,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,5,20,19,14,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,9,17,25,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,1,10,16,56,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,2,3,19,38,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,2,5,10,26,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,3,25,16,4,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,4,8,16,28,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,4,12,11,15,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,4,22,9,12,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,4,29,9,42,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,5,5,14,15,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,5,11,13,9,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,5,13,11,39,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,6,2,12,17,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,6,3,12,13,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,6,8,14,3,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,2,14,42,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,4,20,52,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,14,17,0,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,14,19,38,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,18,17,14,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,7,22,18,19,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,8,20,10,15,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,8,24,14,10,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,8,25,14,0,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,8,30,10,44,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,9,1,15,0,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,9,1,20,52,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,9,9,19,29,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,10,15,13,38,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,2,1,15,0,5XX W BROADWAY AVE,Fairview,491610.9089,5456718.5387
Other Theft,2022,4,6,9,0,5XX W BROADWAY AVE,Fairview,491614.5309,5456718.4428
Other Theft,2022,5,5,12,50,5XX W BROADWAY AVE,Fairview,491625.6391,5456727.2959
Other Theft,2022,9,18,18,23,5XX W BROADWAY AVE,Fairview,491625.6391,5456727.2959
Other Theft,2022,2,9,21,29,5XX W BROADWAY AVE,Fairview,491628.8664,5456718.0587
Other Theft,2022,5,19,18,42,5XX W BROADWAY AVE,Fairview,491632.6411,5456717.9633
Other Theft,2022,10,13,17,43,5XX W BROADWAY AVE,Fairview,491632.6411,5456717.9633
Other Theft,2022,5,26,16,0,5XX WHEELHOUSE SQ,Fairview,491562.3064,5457383.5077
Other Theft,2022,9,20,19,0,6XX STAMPS LAND,Fairview,491399.9928,5457344.4715
Other Theft,2022,8,30,19,0,6XX STAMPS LAND,Fairview,491400.255,5457335.3349
Other Theft,2022,1,17,12,0,6XX STAMPS LAND,Fairview,491400.533,5457344.4868
Other Theft,2022,8,25,22,0,6XX STAMPS LAND,Fairview,491415.4494,5457339.4571
Other Theft,2022,9,13,5,50,6XX W 14TH AVE,Fairview,491315.853,5456240.005
Other Theft,2022,10,18,0,32,6XX W 6TH AVE,Fairview,491389.5983,5457013.0451
Other Theft,2022,1,2,17,0,6XX W 7TH AVE,Fairview,491387.3596,5456921.1296
Other Theft,2022,2,6,11,14,6XX W 7TH AVE,Fairview,491397.5706,5456929.935
Other Theft,2022,3,24,2,41,6XX W 8TH AVE,Fairview,491396.1601,5456836.4903
Other Theft,2022,7,13,11,0,6XX W BROADWAY AVE,Fairview,491288.8555,5456736.8038
Other Theft,2022,3,2,12,15,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Other Theft,2022,8,19,13,4,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Other Theft,2022,1,16,16,17,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,1,19,15,20,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,1,25,20,10,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,5,17,16,4,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,5,28,16,40,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,5,28,16,45,6XX W BROADWAY AVE,Fairview,491339.6104,5456735.2735
Other Theft,2022,8,5,17,30,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Other Theft,2022,9,20,11,52,7XX W 14TH AVE,Fairview,491215.9915,5456217.2932
Other Theft,2022,5,19,12,45,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Other Theft,2022,7,29,9,8,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Other Theft,2022,9,5,7,31,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Other Theft,2022,9,8,5,45,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Other Theft,2022,5,22,17,0,7XX W 7TH AVE,Fairview,491188.5279,5456926.2539
Other Theft,2022,8,3,5,18,7XX W 7TH AVE,Fairview,491218.6702,5456925.739
Other Theft,2022,5,16,14,0,7XX W BROADWAY AVE,Fairview,491181.4695,5456739.0277
Other Theft,2022,2,22,22,55,7XX W BROADWAY AVE,Fairview,491262.0542,5456737.453
Other Theft,2022,5,13,12,20,8XX SAWYERS LANE,Fairview,491093.6031,5457104.9266
Other Theft,2022,4,10,15,0,8XX W 12TH AVE,Fairview,490960.664,5456434.5777
Other Theft,2022,7,20,16,0,8XX W 12TH AVE,Fairview,490960.664,5456434.5777
