TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Offence Against a Person,2018,5,11,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,3,24,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,7,21,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,2,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,28,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,12,7,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,5,12,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,7,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,12,23,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,4,7,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,12,28,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,10,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,10,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,19,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,17,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,26,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,1,12,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,28,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,26,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,11,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,25,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,10,13,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,6,29,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,12,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,6,24,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,3,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,28,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,27,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,22,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,14,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,2,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,1,13,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,31,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,6,14,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,11,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,19,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,7,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,12,7,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,12,7,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,10,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,11,13,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,15,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,9,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,9,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,2,10,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,6,26,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,21,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,11,4,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,13,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,20,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,29,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,9,17,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,10,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,5,30,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,17,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,9,27,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,12,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,4,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,5,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,10,5,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,17,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,10,2,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,3,24,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,9,15,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,4,30,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,10,3,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,8,15,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,15,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,5,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,5,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,4,22,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,7,29,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,28,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,14,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,15,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,30,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,4,30,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,12,15,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,6,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2018,11,15,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,2,1,0,0,OFFSET TO PROTECT PRIVACY,Killarney,0.0,0.0
Offence Against a Person,2018,1,1,0,0,OFFSET TO PROTECT PRIVACY,Renfrew-Collingwood,0.0,0.0
Offence Against a Person,2018,10,7,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,12,22,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,1,28,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,3,8,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,12,22,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,10,9,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,1,28,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,3,17,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,4,15,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,6,2,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,6,23,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,1,20,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,5,28,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,5,28,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,9,23,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,10,3,0,0,OFFSET TO PROTECT PRIVACY,Musqueam,0.0,0.0
Offence Against a Person,2018,7,2,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,8,24,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,1,21,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,4,16,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,9,15,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,4,12,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,2,7,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,4,19,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,11,23,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,9,23,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,6,7,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,12,3,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,6,6,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,2,14,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,9,1,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,6,28,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,2,5,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,3,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,25,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,25,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,12,12,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,6,13,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,10,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,1,30,0,0,OFFSET TO PROTECT PRIVACY,West Point Grey,0.0,0.0
Offence Against a Person,2018,8,24,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,11,11,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,11,11,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,3,13,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,24,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,26,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,2,13,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,1,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,10,13,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,13,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,3,19,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,11,2,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,11,30,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,16,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,6,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,28,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,2,9,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,14,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,4,28,0,0,OFFSET TO PROTECT PRIVACY,Dunbar-Southlands,0.0,0.0
Offence Against a Person,2018,12,17,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,27,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,31,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,12,16,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,5,10,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,12,30,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,5,14,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,3,6,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,6,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,17,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,28,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,1,31,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,11,24,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,10,27,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,28,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,20,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,5,3,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,9,29,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,18,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,9,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,7,9,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,4,6,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,6,25,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,6,21,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,9,9,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,17,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,2,7,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,7,6,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,16,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,8,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,11,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,4,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,12,23,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,4,29,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,2,28,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,22,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,6,29,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,7,29,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,31,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,8,17,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,12,24,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,6,15,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,29,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,17,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,14,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,6,19,0,0,OFFSET TO PROTECT PRIVACY,Arbutus Ridge,0.0,0.0
Offence Against a Person,2018,10,25,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,11,13,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,3,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,6,16,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,4,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,12,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,12,14,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,5,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,10,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,12,31,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,4,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,10,2,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,8,26,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,19,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,2,12,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,12,24,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,4,28,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,9,3,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,9,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,29,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,8,31,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,10,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,10,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,15,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,7,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,5,23,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,4,19,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,2,5,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,3,10,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,10,1,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,17,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,3,11,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,4,13,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,9,27,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,6,10,0,0,OFFSET TO PROTECT PRIVACY,Kerrisdale,0.0,0.0
Offence Against a Person,2018,11,3,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,19,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,11,7,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,10,2,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,10,19,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,9,4,0,0,OFFSET TO PROTECT PRIVACY,Kitsilano,0.0,0.0
Offence Against a Person,2018,1,27,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,1,9,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,10,28,0,0,OFFSET TO PROTECT PRIVACY,Marpole,0.0,0.0
Offence Against a Person,2018,2,13,0,0,OFFSET TO PROTECT PRIVACY,Shaughnessy,0.0,0.0
Offence Against a Person,2018,12,30,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
